,BITCOIN,ETHEREUM,BINANCECOIN,RIPPLE,SOLANA,TRON,DOGECOIN,CARDANO,BITCOIN-CASH,WHITEBIT,LEO-TOKEN,MONERO,CHAINLINK,HYPERLIQUID,STELLAR,WETH,ZCASH,LITECOIN,SUI,AVALANCHE-2,HEDERA-HASHGRAPH,SHIBA-INU,THE-OPEN-NETWORK,CRYPTO-COM-CHAIN,POLKADOT,UNISWAP,MANTLE
2025-01-30,103718.97939813643,3114.4358854363104,667.745952530571,3.0691756838533526,228.6145425527223,0.2400917345762177,0.3244443041301698,0.9416326058959792,415.3434611654063,28.390899612623503,9.760371963521823,221.7262159107008,23.68391143929029,23.74410626301079,0.3930192194418214,3114.111164473836,42.56031552820806,115.84292822452711,3.7029959604429328,32.85402842424187,0.3091291486462058,1.8301175608699823e-05,4.830030677681154,0.1285662782569858,5.770414948314038,11.727649028730305,1.0777030095798834
2025-01-31,104781.5135100103,3248.249484352305,676.9452959901981,3.1319365812312867,239.0471972633765,0.2521090952796291,0.331229318699267,0.9609684445044404,434.7367240729264,28.49967658464053,9.761544423013335,231.86691431842337,24.490732702179567,27.68872825548394,0.4306263831182111,3249.9675676963984,43.987426402358935,129.84366772430988,4.120792531024828,34.306853327738345,0.3164725982150523,1.868444404782593e-05,4.818373354260492,0.1309790556705505,6.127695465821283,11.971730357889829,1.1632975498858689
2025-02-01,102382.39409722164,3296.390634843652,677.1124207686067,3.0378089439522897,231.50782299297452,0.2537733524660056,0.3286011882787202,0.9425307818897108,424.1192343098708,28.203255815555828,9.772084346904265,239.0253600123712,25.110047372151364,26.90772719520058,0.4143403539199954,3291.5399414644808,43.15596619039496,128.21183599988407,4.08523317394472,34.40327525683963,0.3062922668230955,1.887417661345965e-05,4.825859129820997,0.1296869782494905,6.314930644570111,11.75569098876312,1.2331161971072984
2025-02-02,100674.78762544956,3125.0386801320924,654.217143435919,2.8808649918084224,214.46366422580272,0.2446948825513635,0.3082767330501114,0.8982630053120425,404.1463804445375,28.129003221418728,9.790078810602468,234.1794184943802,23.056632816357343,23.65299411298062,0.3934482649351516,3117.562427786342,39.63201492627105,119.29690660995936,3.7578974977583375,32.224672305224274,0.2865811996068728,1.768461049418517e-05,4.5970803295540925,0.1239183737586076,5.925742650245715,10.897843558526445,1.156093916058788
2025-02-03,97568.31653024876,2862.6976188716285,616.6428289864358,2.5701343337873217,202.32492853599263,0.2249982248299759,0.2649551349145101,0.7981056815290045,358.3425205749593,27.87159898871309,9.679008620564918,219.9346158326392,20.37978818353273,22.169205122636715,0.3525781279423869,2864.0446178484995,33.287446924312725,109.31031015468574,3.288853752992191,27.440534730531105,0.2517862455754579,1.5461478424456613e-05,4.036465270678325,0.1078415659574328,5.1223498891675625,9.141561600707934,1.0517744974419945
2025-02-04,101466.8606657039,2877.8138239498767,616.4068055452193,2.692671869551836,215.95147229807475,0.2288033149995345,0.2847445508715637,0.8095252800415622,352.8300293583465,28.223189062146574,9.777929477524,226.07851808855617,21.617123404580568,25.12064644668724,0.36975179743265,2878.0862519570537,35.644080370951606,106.68160642173407,3.644883982527047,28.384520680812532,0.2744196880126037,1.6758652321727645e-05,4.074085309408775,0.1135723859174423,5.177344192231989,9.943346602700569,1.2278457690912503
2025-02-05,98118.43921664466,2740.3809762760143,573.6042069760077,2.5396358959727894,207.4240639397552,0.2248740814637067,0.2646612964531275,0.7469703594022901,330.736544231964,27.768283831349585,9.85945425212102,220.6487690234824,20.087402196366924,25.168849905387297,0.3418269953629684,2731.202282631574,32.14597290280563,101.67696315466424,3.615512754554269,26.502613436324037,0.2513168834902872,1.5795483129033613e-05,3.798740090272049,0.1069854268782056,4.74656882651662,9.099730987401706,1.146722016186544
2025-02-06,96582.88682919052,2790.5521609256075,569.5181048818762,2.382739358632423,196.21787573260252,0.2227251262762241,0.2563093131836389,0.7332663432877611,327.8712900247892,27.3983322320868,9.849252767698037,226.8455319782341,19.198024632936185,24.67081850626999,0.3269147922323305,2788.2658417051366,32.09938840428082,103.2990388548491,3.3293470626498083,25.906964325816567,0.2386208834859677,1.5768798822590807e-05,3.784515370800481,0.1017692714193791,4.692305822775594,9.262710939680249,1.1413237805845025
2025-02-07,96635.41875332213,2686.662316793651,572.2112608064776,2.322091886943189,189.38932513491977,0.2316931389808683,0.2476994026933298,0.7039815460494513,315.7618063561651,27.611624081753437,9.800717467698377,222.37815540932624,18.561646996158856,23.81687953438349,0.3179058038975177,2681.4597266731216,29.768465646494978,101.47893246342676,3.136012409824577,24.48427516088455,0.2279584528588896,1.484594708761407e-05,3.729983732852677,0.095827752493437,4.488024986683552,8.964217971455772,1.091699088826759
2025-02-08,96558.4563096667,2623.4507017824767,578.4992668082035,2.392435922501591,192.2709679394336,0.2301004602995831,0.2466117141109805,0.7068603366492864,318.45219357442795,27.53061842465009,9.795058940164234,204.71032274457932,18.36922944342142,22.81081829757962,0.3271465269670942,2618.4649125366404,30.09027193946544,103.39476312241148,3.001364234887233,24.400600056663496,0.2326981477652519,1.5094685840596346e-05,3.717110564998247,0.0943174913705923,4.584974629536713,9.019818867638127,1.0540560967831034
2025-02-09,96558.23762501092,2635.6011418023404,614.7094865407944,2.4256391631678023,199.70939394589396,0.2318854273589875,0.2531578984892705,0.7021784786978031,323.4264357565817,27.195113251740576,9.824018083031875,214.16999884435907,18.47215340360934,23.51742827761717,0.332605320315971,2635.4008783247523,31.749461246055056,104.6172991805904,3.075274356573514,24.588690538931782,0.2345678102014703,1.596017626980966e-05,3.7442762975519823,0.0944209441234977,4.747784336106698,9.1358238487884,1.0490694934380045
2025-02-10,96548.57865379583,2632.5358220552475,617.2838550746773,2.398421850062732,200.44634668796408,0.2336362649273569,0.2493492934660181,0.6829085131547858,325.01463501444056,27.26402512905759,9.92233786478916,220.25062178262965,18.279645916836632,23.02262302865193,0.3148362693061489,2628.047880075481,32.630590918977006,107.73419511788468,3.0007149624208465,24.89327432101792,0.2289485071770536,1.5698371787074686e-05,3.837945446214064,0.0934975136930627,4.768484213122575,9.119590389093725,1.028820997379483
2025-02-11,97399.98161383196,2660.2967996436387,617.6277634766806,2.4205102148292257,200.0458466193684,0.2463994331601753,0.2548535882592439,0.7092884772777551,328.80540048364907,27.625004171903928,9.84283082092991,221.7988435179244,18.73543926838873,23.320350814238573,0.3125137718955676,2658.9828226136297,32.47663293635799,120.05069573017688,3.208046016946289,25.58997652902764,0.2317247609328601,1.5793461323522236e-05,3.813417599449371,0.0941830260343639,4.835423126063689,9.451570461272045,1.021708855131925
2025-02-12,95739.9773707924,2603.0333698049267,643.374116169739,2.415999707081464,197.9291526403184,0.2410637035857318,0.2531467447359887,0.7798744439436354,331.2751482470926,27.2975177110937,9.814900387011187,223.1166328915046,18.632100758166008,23.52689837934851,0.3187256090386204,2603.020767203144,33.07341434881355,119.65280378271162,3.3187086926335967,25.370055903418475,0.2288755860183723,1.5700233749412447e-05,3.746512565928059,0.0923166126521061,4.80906655929142,9.365895545754473,1.0160539925913927
2025-02-13,97836.18856127484,2736.27031360324,698.0715219546765,2.471858085297504,196.60301392852932,0.2434553324963383,0.2640435518397491,0.7979754265851546,343.0916848229476,27.37510833334254,9.825860414879726,227.2210967521524,19.170624232407725,25.79559264772612,0.3328494746301908,2734.9234868730687,32.65132459818052,121.9946300747546,3.589125662158988,26.497318535378657,0.2340297933248756,1.7009109329531596e-05,3.819506805226295,0.0950711021857745,5.231804807639781,9.952039749148332,1.0495360415210435
2025-02-14,96561.6639990985,2675.7090007037627,669.9136528267184,2.5469915483007077,194.2631701900725,0.2340963440197885,0.2623153388562416,0.8102560488773543,335.2095230967969,27.12600707433718,9.759940777785216,224.4981814781756,18.55093418228214,26.19381274827776,0.3368348015557786,2676.829759908553,32.43736518130584,126.03039210817782,3.470157531539914,25.42528985276452,0.2251081772873121,1.6306311871297802e-05,3.7142720456442793,0.0909608875426923,5.12920170585531,9.87007958759298,1.0346275083874552
2025-02-15,97488.48148536457,2724.669833587396,657.410706012491,2.7396888464817004,199.65011966060425,0.2314435790554904,0.2719853777351091,0.800915838420313,341.5802110633703,27.063998010707493,9.831233358939576,229.23075180672467,19.415518125825955,26.223694108063263,0.350768904574515,2724.2035115539165,32.97366624860961,125.21974094167598,3.561665208515822,26.38165898964795,0.2310198310890288,1.67319408149635e-05,3.848225871734414,0.0912879693417356,5.191503606288476,10.053297085705433,1.0388716550703012
2025-02-16,97569.95169430463,2692.8213863864253,661.9679162628277,2.761982091436805,194.4254509858272,0.2373651741061693,0.2716411696946587,0.7814783063035197,332.7590414408658,27.157056316285345,9.787508438246435,230.8390151400299,18.96344136495128,25.625364645493548,0.3488982757572251,2691.762842930875,32.126399741195215,133.62168171140846,3.418998207945065,25.489206974912715,0.2289030471601091,1.6326046103467224e-05,3.795856278959157,0.0886947640172197,5.02391283330915,9.80393675099042,1.0326476501430528
2025-02-17,96149.3484548204,2659.9017474093457,674.7322746333247,2.725189428942385,188.165584495931,0.2428245303085009,0.2654573454413017,0.7713503011207024,326.31353843744057,27.251628089266863,9.712176309948644,229.561150923696,18.690222050536228,26.79398768644809,0.3424104421901976,2662.884205256177,34.54721768077427,125.49089944736284,3.266159152777938,24.855318096176628,0.2195612678101699,1.596285016010297e-05,3.77941519909196,0.0875688637811204,4.8763094807083895,9.584697332028018,1.0223837542911522
2025-02-18,95776.15723852724,2741.9050800956124,667.1818129347955,2.657177556541445,177.91997195388805,0.2386083354574192,0.2580867586101643,0.8072872842141813,323.4640252369878,27.222395846028743,9.799560250354268,238.7872674185211,19.07555438860128,25.3760905787792,0.3335688351908214,2740.0797467061466,36.25626041472886,122.27490048728195,3.2150978154518155,25.016136138597577,0.211876511793297,1.5733564465184877e-05,3.7613310264299527,0.0878172045018349,4.884356070287686,9.889602344419604,1.0672943777453796
2025-02-19,95495.89153299289,2669.494500689608,647.7337603591404,2.5598643991689105,169.10718217289786,0.2391649466630575,0.2508496151107746,0.7534573390949694,316.0379110582406,27.21400074365688,9.78866884727922,237.8200625702859,17.84169816842864,23.85645508708913,0.3231538510880728,2669.1028963773124,33.964779300731585,129.37431812030331,3.0599993463337847,23.49176816567649,0.2067207068628674,1.52157279950267e-05,3.667364001291865,0.0848526484034468,4.761070407791918,9.611226342587056,1.0467533373736502
2025-02-20,96554.87156259285,2714.8018364720533,651.2699602601128,2.735199200390807,169.2644343661567,0.2422239993842608,0.254536611908942,0.7720538356854337,322.3866883528386,27.17987258237383,9.660815130627258,239.1844301093742,17.970373876726352,24.057854172588787,0.3415381497843029,2715.139077180169,36.18913741237086,135.0467320134156,3.2152290818240625,23.71224943472529,0.2157419709869392,1.539324097033591e-05,3.5399406655174817,0.0843634715678516,4.877077278265619,9.445752944212847,1.0262831203149905
2025-02-21,98384.31738240314,2741.5933625994785,657.2357183731672,2.692229831317779,176.02074183930708,0.2464854462275402,0.2548978318058891,0.8048194414479836,326.0565331895106,27.4712056912395,9.740394517628042,229.5630711528378,18.30244610488883,24.45202107189114,0.3448583157289812,2742.171692034684,36.5834786725945,130.5637873445115,3.449202202560767,25.160681534913994,0.2224492663316698,1.55682197532666e-05,3.6094033730956983,0.0861019575322949,5.049532688568829,9.340503179686564,1.031290778685517
2025-02-22,96135.15541305284,2658.3470942919384,646.8031724730836,2.5717797656907977,169.00123201382314,0.2376025107220893,0.2394445898413576,0.7616380207672204,313.800182535461,27.47530763917401,9.737955691590072,233.89568856101465,17.3839217391686,24.930953890937285,0.32570709025933,2657.178758454781,35.13197581874153,127.76992831353944,3.269871298170626,24.56269275572274,0.2132311170403374,1.508598865386535e-05,3.560317780583097,0.0836157343964591,5.055764776364962,8.736098012264048,0.8970117166855982
2025-02-23,96564.15414290236,2764.355233404291,668.785472644957,2.575864230459674,172.21280391506767,0.2375199389850141,0.2467816911300589,0.7742502077307336,320.981632489109,27.481808889362487,9.713589224121568,234.52243046721563,17.768825912703218,24.856359136711028,0.3346548597781533,2766.582356540728,35.881807615284096,126.03619151044622,3.418312236108485,25.798541141063037,0.2166186872423274,1.5620460732317345e-05,3.743209328495989,0.0855707104577684,5.045600420451044,9.045923432622006,0.902594721778632
2025-02-24,96327.46309127836,2827.1844084879804,658.3040708334223,2.5798851271909053,168.09302650361454,0.2461196195874351,0.2431098393793032,0.7709438007684473,328.3286199954906,27.58156168872501,9.760148565738168,236.5859997368922,17.65395876856151,23.208752138405707,0.333756157091561,2825.415633001551,35.97872740518494,130.10308729876857,3.376593027261383,24.879297924342158,0.2117223004183928,1.547576272647116e-05,3.768021880828715,0.0851949708239046,4.962965250471214,9.031426782151064,0.9137536093098372
2025-02-25,91396.76686930266,2503.103420098605,611.6538008061765,2.276184020826259,141.16593031186233,0.2394319474376237,0.2101870624303527,0.6799958032161385,290.0927380965968,27.103764691091683,8.7350120473775,226.82641861861785,15.21398953555796,19.99903494328592,0.2979286582356161,2508.702654693994,33.10257059586579,113.9332495540523,2.832088854004096,21.819616962435123,0.1965410100124383,1.3618030815978711e-05,3.40467859066784,0.0776234838508656,4.409173135088577,7.952188744848192,0.8095679830635724
2025-02-26,88755.7693356979,2495.315451693047,623.430675278815,2.3223450440589835,144.3563354963687,0.2309714111165048,0.2113237643977722,0.6826325380000318,291.8231047395614,26.88642248091348,8.94439467221454,216.3095402606194,15.310279199838986,20.32798229810367,0.2957901129626254,2495.975176383782,33.701012428167566,114.76275278676177,2.955695852676604,21.960320821830884,0.1980505809475242,1.4089719762457833e-05,3.5507811484301643,0.0763760222028747,4.630833214861277,8.324013615815646,0.8020362065806774
2025-02-27,83900.11496524839,2325.853934699374,610.3578616799338,2.189561722001525,134.6628545613439,0.2268176168766114,0.2025677647833549,0.6446208040699569,293.76260955968456,26.24323926537924,9.0568489359885,213.50897765088635,15.199314243492214,19.51149315130092,0.2854744379100777,2325.958323662299,36.01408747483097,125.3799602133524,2.8659902256195755,21.77543431430379,0.1955652769458286,1.4370458550186237e-05,3.4928094674665275,0.0734225254838438,4.737227814946534,7.863950651567314,0.7520034031103938
2025-02-28,84709.14477847965,2305.322937802984,605.3106534011248,2.198289525306682,137.60648163669737,0.2281200532551948,0.2068743514838298,0.6461286944605975,296.74582568773127,26.183824519000243,9.225206580546946,209.03825028257876,15.118496719725846,20.87156176224923,0.2830862189715135,2302.821027032493,36.536980995476725,126.70031771605728,2.7869095836436144,22.500711276282416,0.1993945761310644,1.4430994615339295e-05,3.4122315666972822,0.0742180697705757,4.929793354713151,7.863994996743043,0.7562922271250269
2025-03-01,84441.9012237131,2235.204208608959,587.5469266891337,2.1465990447641925,148.17466304440643,0.2332422232684262,0.202090703165187,0.6340718656426285,316.1356438569064,26.73671854811828,9.301743831830494,217.0702955066193,14.834417740047629,20.08606445738307,0.2864301829561507,2233.729930860928,37.56864893180501,128.03040655443823,2.831568283470982,22.3645872408828,0.2127829489058083,1.3943722124082336e-05,3.3297654363252094,0.0737524518122378,4.718933352338517,7.501069293365735,0.7151189951411225
2025-03-02,86005.25629681018,2212.8243514969954,608.2885669828928,2.1894731626978965,143.4002225931321,0.2339507659897262,0.2063643318249469,0.6582602004111846,311.2731096096042,26.49894721290192,9.791983630852592,223.64753581649236,14.79892509573838,19.58051085474099,0.3116738864485217,2211.284371357984,37.85982567769902,124.31670036737066,2.8185071448469388,21.86694431466,0.2533633718946548,1.3640458975857408e-05,3.3235092990772763,0.073720163195022,4.663492657367923,7.493618795041807,0.7454016173806849
2025-03-03,94261.5328653844,2517.3382391622977,623.6422270366194,2.9400745785854188,178.17413183106032,0.2437571969372637,0.2398482627012818,1.1383401347214197,334.04074918109114,30.89969061597085,9.808865897766506,229.8257157227662,17.35465629172295,20.46813871185872,0.350670702732158,2515.83832595914,41.43727707085047,127.46719147141572,3.201275853325924,24.905622025235463,0.2644727792643359,1.5132756888953644e-05,3.513546868677179,0.0824131252252535,5.194907662022664,8.254707918675148,0.7890072717469797
2025-03-04,86124.71418722175,2148.199533470228,574.3332822956445,2.388920229250619,142.5141267061424,0.2305989236616308,0.1992080202369079,0.8568079668844821,320.648505924241,29.92433102392365,9.9122073596015,218.81793018087555,14.463317452324638,17.81747200192514,0.292193488709103,2150.731373910386,36.3757983371458,110.09765258595738,2.619938836030381,20.968208714697624,0.2234964143773013,1.2907393628072152e-05,3.067218859002277,0.0768209614145485,4.4797536408689,7.149034410110268,0.7329890697454301
2025-03-05,87310.80531078295,2171.496943535016,583.1532087181396,2.457837324155463,145.06190940041165,0.242198839464595,0.1992102181975349,0.9435445759037008,320.18109580327297,29.43344527641725,9.90811101170003,223.94760743951815,14.870706864208929,17.295991529096916,0.2952060993223371,2173.052177805985,35.04676120289662,103.50343511026205,2.534663125082162,20.027366559776787,0.2410881757057343,1.3083873433257073e-05,3.115612126455826,0.0739144972361436,4.331014885958371,7.066250677809842,0.7256001701502857
2025-03-06,90604.08098523636,2241.3841149187283,597.848549405523,2.499863067769013,146.1815871653316,0.2434588357573025,0.2047254361049545,0.9757471161760348,392.47051746504735,30.393054488118945,9.872641503598054,227.9295903080317,16.476650859563676,17.206118282223166,0.2998145704012372,2243.580513683813,36.346202313177855,104.7094659831926,2.6346569173798606,21.75387932199502,0.2498125129120885,1.3381158617652502e-05,3.03239018944156,0.0803424600833781,4.528683380998404,7.5318923531977156,0.7457579838302204
2025-03-07,90001.40087607042,2202.3207363495417,595.9383138170398,2.5997307467157778,143.45134750836067,0.2398593503239439,0.2017954387050701,0.907346039088462,394.6833222493693,29.552826382746023,9.89616985814215,228.7283058803337,17.091653455372388,15.37829397319139,0.2965779259521645,2205.166939237671,34.0495858389057,103.41902164415296,2.7420425625301696,21.06271939892056,0.2378292735456059,1.3422366670975497e-05,3.0400116099623378,0.0891143538908287,4.440327657989716,7.109074457836565,0.7262564322913121
2025-03-08,86773.33597555371,2140.7498089428914,594.5528006856207,2.380727791456965,139.1826626278542,0.2439607490253464,0.1981889975405615,0.8172312446982826,389.1809790691749,29.049185311984196,9.940824170212531,217.3770142869068,15.957053422200474,15.055792459281998,0.2834263305780821,2141.2766656380613,32.92578843950806,103.43292073503451,2.5824935610907294,20.099213805896717,0.2331534500606256,1.3131245997973966e-05,2.987524747720395,0.0828048867921057,4.405587736173357,7.070102313527362,0.707238100706037
2025-03-09,86142.9833586432,2199.9995000805707,593.0806975943264,2.3242332249590425,136.88210638232243,0.2439108531008501,0.1920085565173097,0.804467726740253,385.4550578243456,28.92267230110689,9.794484627899216,220.57594077187767,15.244986389713931,15.110432071801483,0.2758663909430884,2197.360169066872,32.56660716711014,102.3410433650952,2.480862679886325,20.46571711441328,0.2267963108908071,1.2653599706487788e-05,2.9530168133736754,0.0846372254924487,4.288418270311042,7.151434782786745,0.7089391174531455
